FREQUENCY,BCODE,waterway,name
2,KRKA,stream,Dosnica
1,KRKA,stream,Jaruga
2,KRKA,stream,Krčić
1,KRKA,stream,Mokrica
2,KRKA,stream,Mračaj
4,KRKA,stream,Radljevac
3,KRKA,stream,Vrba
5,KRLV,canal, 
1,KRLV,canal,Asphytte kanal
1,KRLV,canal,Göta kanal
3,KRLV,canal,Kanalen
1,KRLV,canal,Ørjeelva
7,KRLV,dam, 
1,KRLV,dam,Eggsjödammen
2,KRLV,dam,Letaforsdammen
12,KRLV,ditch, 
2,KRLV,drain, 
6,KRLV,fairway, 
137,KRLV,flowline, 
1,KRLV,flowline,Dalslands kanal
1,KRLV,flowline,Musån
1,KRLV,link, 
3,KRLV,pressurised, 
115,KRLV,river, 
1,KRLV,river,Acksjöälven
4,KRLV,river,Afsån
4,KRLV,river,Alstersälven
1,KRLV,river,Ärtälven
1,KRLV,river,Aursetelva
2,KRLV,river,Björka älv
1,KRLV,river,Blomma
1,KRLV,river,Brittälven
1,KRLV,river,Brunsbergsälven
8,KRLV,river,Byälven
1,KRLV,river,Byckelsälven
2,KRLV,river,Dalbergsån
1,KRLV,river,Dammälven
2,KRLV,river,Elta
1,KRLV,river,Enån
2,KRLV,river,Engeråa
1,KRLV,river,Engselva
2,KRLV,river,Eskildsåa
3,KRLV,river,Fämtan
9,KRLV,river,Femundselva
1,KRLV,river,Finnhytteälven
1,KRLV,river,Flensjøåa
4,KRLV,river,Flian
1,KRLV,river,Foreninga
1,KRLV,river,Forsnäsån
1,KRLV,river,Föskeforsälven
1,KRLV,river,Frändeforsån
1,KRLV,river,Gäserudälven
2,KRLV,river,Gerisån
1,KRLV,river,Gløta
3,KRLV,river,Glumman
1,KRLV,river,Gørrelva
3,KRLV,river,Göta älv
1,KRLV,river,Grøna
5,KRLV,river,Grönån
1,KRLV,river,Gropelva
2,KRLV,river,Grundan
2,KRLV,river,Gullspångsälven
1,KRLV,river,Hafsteinelva
3,KRLV,river,Halgån
1,KRLV,river,Hällsjöälven
1,KRLV,river,Hämnäsälven
1,KRLV,river,Haretonelva
1,KRLV,river,Haveråa
1,KRLV,river,Hemneselva
3,KRLV,river,Höksjöälven
3,KRLV,river,Hølandselva
1,KRLV,river,Holenoret
3,KRLV,river,Hølja
6,KRLV,river,Höljan
2,KRLV,river,Hornborgaån
1,KRLV,river,Hynntjennbekken
1,KRLV,river,Hyttälven
1,KRLV,river,Igelälven
2,KRLV,river,Imälven
2,KRLV,river,Jolaälven
1,KRLV,river,Jösseälven
55,KRLV,river,Klarälven
8,KRLV,river,Kölaälven
2,KRLV,river,Kölån
1,KRLV,river,Korselva
1,KRLV,river,Krokån
2,KRLV,river,Kvernåa
1,KRLV,river,Laggälven
1,KRLV,river,Lanforsälven
1,KRLV,river,Lannaån
1,KRLV,river,Lerälven
3,KRLV,river,Lesjöforsälven
5,KRLV,river,Letälven
1,KRLV,river,Liälven
13,KRLV,river,Lidan
4,KRLV,river,Lierelva
1,KRLV,river,Likan
2,KRLV,river,Lillälven
1,KRLV,river,Lillån
2,KRLV,river,Lillforsälven
9,KRLV,river,Ljusnan
1,KRLV,river,Lötån
1,KRLV,river,Lövån
1,KRLV,river,Løvhaugsåa
2,KRLV,river,Lundselva
1,KRLV,river,Malsjöån
1,KRLV,river,Mangenelva
1,KRLV,river,Mjerma
2,KRLV,river,Mugga
1,KRLV,river,Musån
1,KRLV,river,Nedre Langebekk
3,KRLV,river,Nordmarksälven
2,KRLV,river,Nordre Skjellåa
2,KRLV,river,Noreälven
5,KRLV,river,Norsälven
1,KRLV,river,Norumsälven
1,KRLV,river,Oforsälven
2,KRLV,river,Ömboån
1,KRLV,river,Ormutua
3,KRLV,river,Ösan
2,KRLV,river,Oselva
1,KRLV,river,Øvre Langebekk
1,KRLV,river,Rann
2,KRLV,river,Rattsjöälven
1,KRLV,river,Räxedälven
1,KRLV,river,Revlinga
1,KRLV,river,Ringsån
1,KRLV,river,Rinnan
3,KRLV,river,Røa
9,KRLV,river,Röjdan
1,KRLV,river,Rotån
5,KRLV,river,Rotna
8,KRLV,river,Rottnan
2,KRLV,river,Sävälven
1,KRLV,river,Setta
3,KRLV,river,Sikforsån
1,KRLV,river,Sjöråsån
1,KRLV,river,Skålsbäcken
1,KRLV,river,Skoga Noret
1,KRLV,river,Skördrisån
1,KRLV,river,Slabäcken
2,KRLV,river,Slafsan
1,KRLV,river,Snerta
1,KRLV,river,Söljeälven
1,KRLV,river,Sølna
2,KRLV,river,Sømåa
1,KRLV,river,Søndre Engeråa
1,KRLV,river,Stampälven
2,KRLV,river,Stenebyälven
1,KRLV,river,Stora Tandån
1,KRLV,river,Storån
2,KRLV,river,Storflena
1,KRLV,river,Strømselva
2,KRLV,river,Svalåa
16,KRLV,river,Svartälven
3,KRLV,river,Svartån
1,KRLV,river,Svartånaälven
3,KRLV,river,Tannåa
1,KRLV,river,Tärnsälven
27,KRLV,river,Tidan
3,KRLV,river,Timsälven
1,KRLV,river,Tolitaälven
1,KRLV,river,Tørbergsåa
1,KRLV,river,Tossan
19,KRLV,river,Trysilelva
6,KRLV,river,Tufsinga
2,KRLV,river,Tyforsälven
2,KRLV,river,Ulvåa
1,KRLV,river,Upprämmsälven
2,KRLV,river,Uvan
8,KRLV,river,Uvån
1,KRLV,river,Vadälven
2,KRLV,river,Varåa
1,KRLV,river,Värån
1,KRLV,river,Värsjöälven
1,KRLV,river,Veundåa
3,KRLV,river,Viggan
1,KRLV,river,Vingån
4,KRLV,river,Visman
1,KRLV,river,Visslaån
2,KRLV,river,Vrångsälven
5,KRLV,river,Vrangselva
1,KRLV,river,Yngtjärnsälven
261,KRLV,stream, 
1,KRLV,stream,Älgån
1,KRLV,stream,Aplungsälven
1,KRLV,stream,Ävjan
1,KRLV,stream,Baksjøbekken
1,KRLV,stream,Billa
1,KRLV,stream,Bjellåskjelda
4,KRLV,stream,Bjørbekken
1,KRLV,stream,Bredån
2,KRLV,stream,Brunntjärnbäcken
1,KRLV,stream,Bunäsbäcken
1,KRLV,stream,Buvattsälven
1,KRLV,stream,Byckelsälven
1,KRLV,stream,Djupdalsbekken
1,KRLV,stream,Erlibekken
1,KRLV,stream,Ertevassbekken
1,KRLV,stream,Fingerhølen
1,KRLV,stream,Fiskhusbekken
1,KRLV,stream,Fjällsbäcken
1,KRLV,stream,Fjällsjöbäcken
1,KRLV,stream,Flåtesjøbekken
1,KRLV,stream,Flöyta
1,KRLV,stream,Forsån
1,KRLV,stream,Gårdaån
1,KRLV,stream,Gärebäcken
1,KRLV,stream,Geittjernsbekken
1,KRLV,stream,Gjeta
1,KRLV,stream,Glose å
2,KRLV,stream,Gløtbekken
1,KRLV,stream,Glumman
1,KRLV,stream,Götån
2,KRLV,stream,Gottarsbyälven
1,KRLV,stream,Gräsbäcken
3,KRLV,stream,Grasbekken
1,KRLV,stream,Graverbekken
1,KRLV,stream,Gråvikjerrbekken
1,KRLV,stream,Grundan
1,KRLV,stream,Gunnusbäcken
2,KRLV,stream,Hakerudsälven
1,KRLV,stream,Hålldammsbäcken
1,KRLV,stream,Harsterbekken
1,KRLV,stream,Hattabäcken
1,KRLV,stream,Hinnan
1,KRLV,stream,Horssjöälven
1,KRLV,stream,Hundsbekken
1,KRLV,stream,Kalebäcken
1,KRLV,stream,Kesnacksälven
2,KRLV,stream,Klammaälven
1,KRLV,stream,Knutssiribekken
1,KRLV,stream,Koloa
1,KRLV,stream,Korsån
1,KRLV,stream,Krimmelbekken
1,KRLV,stream,Kunttjärnsälven
1,KRLV,stream,Kvarnbäcken
1,KRLV,stream,Kvillen
1,KRLV,stream,Kyrkebäcken
1,KRLV,stream,Langsbekken
1,KRLV,stream,Langtjønnbekken
1,KRLV,stream,Lannaån
3,KRLV,stream,Lera
2,KRLV,stream,Lerälven
1,KRLV,stream,Lervannselva
1,KRLV,stream,Lillälven
3,KRLV,stream,Lillån
1,KRLV,stream,Lugnsälven
1,KRLV,stream,Märskabäcken
1,KRLV,stream,Merraskjærbekken
1,KRLV,stream,Mörtebäcken
1,KRLV,stream,Nærbybekken
1,KRLV,stream,Nørdre Blikua
1,KRLV,stream,Nygardsbekken
1,KRLV,stream,Nykloppbekken
1,KRLV,stream,Olbekken
1,KRLV,stream,Ölebäcken
2,KRLV,stream,Örbäcken
1,KRLV,stream,Ørbekken
2,KRLV,stream,Ösan
1,KRLV,stream,Østre Lekjenna
1,KRLV,stream,Råbäcken
1,KRLV,stream,Rådelsbekken
1,KRLV,stream,Rallebäcken
2,KRLV,stream,Rinnan
1,KRLV,stream,Risån
1,KRLV,stream,Risebekken
1,KRLV,stream,Rishagerödan
1,KRLV,stream,Rörbäcken
1,KRLV,stream,Rørsgsbekken
1,KRLV,stream,Sagåa
1,KRLV,stream,Sågbäcken
1,KRLV,stream,Sagbekken
1,KRLV,stream,Saumyrbekken
1,KRLV,stream,Silbodalssälven
2,KRLV,stream,Skäftkällan
1,KRLV,stream,Skålbekken
1,KRLV,stream,Skalltorpsån
1,KRLV,stream,Sköldsån
1,KRLV,stream,Skorbekken
1,KRLV,stream,Slåttmyrbekken
1,KRLV,stream,Slereboån
1,KRLV,stream,Södra Saldalsbäcken
1,KRLV,stream,Sollumsån
1,KRLV,stream,Søre Skjellåa
1,KRLV,stream,Spångabäcken
1,KRLV,stream,Storån
1,KRLV,stream,Storbekken
1,KRLV,stream,Storebergsån
1,KRLV,stream,Stubbjarsbekken
3,KRLV,stream,Svartbekken
1,KRLV,stream,Svartsjøbekken
1,KRLV,stream,Svenselva
1,KRLV,stream,Syltebäcken
1,KRLV,stream,Taksbekken
1,KRLV,stream,Taraldrudelva
1,KRLV,stream,Tjøllåsbekken
3,KRLV,stream,Tossan
1,KRLV,stream,Tuvslåttbekken
3,KRLV,stream,Vikarälven
1,KRLV,stream,Vimleån
2,KRLV,stream,Viskebäcken
2,KRLV,stream,Yan
1,KRLV,weir, 
2,KRLV,weir,Ormo skärmanläggning
305,KURA,canal, 
36,KURA,canal,Bash Shirvan Canal
2,KURA,canal,HES Kanalı
4,KURA,canal,Iori Canal
2,KURA,canal,L
1,KURA,canal,su kanalı
14,KURA,canal,Sulama Kanalı
1,KURA,canal,Suvarma kanali
26,KURA,canal,Yuxarı Qarabağ Kanalı
11,KURA,canal,Yuxarı Şirvan kanalı
2,KURA,canal,Արմավիրի մայր ջրանցք
1,KURA,canal,Արտաշատի ջրանցք
17,KURA,canal,Երասխ
3,KURA,canal,Սելիվ֊Մաստարա կանալ
5,KURA,canal,ალაზნის არხი
2,KURA,canal,ზემო-მაგისტრალური არხი
3,KURA,canal,ზემო ალაზნის არხი
2,KURA,canal,ზემო მაგისტრალური არხი
5,KURA,canal,მარის არხი
2,KURA,canal,მილხანის არხი
2,KURA,canal,მუხრანმშენის არხი
4,KURA,canal,ქვემო ალაზნის არხი
17,KURA,dam, 
4,KURA,dam,Mil-Muğan hidro qovşağı
2,KURA,dam,سد ارس
1,KURA,dam,سد یامچی
103,KURA,ditch, 
2,KURA,ditch,HES Kanalı
1,KURA,ditch,Գնդեվազյան կանալ
53,KURA,drain, 
9,KURA,pressurised, 
1,KURA,pressurised,იორი
3,KURA,pressurized, 
341,KURA,river, 
2,KURA,river,Ağdabançay
5,KURA,river,Ağsu çayı
21,KURA,river,Akhurian
13,KURA,river,Apaqs
1,KURA,river,Aralık Çayı
1,KURA,river,Araqçay
118,KURA,river,Aras
10,KURA,river,Aras / Araz
53,KURA,river,Aras / Արաքս
37,KURA,river,Aras Nehri
2,KURA,river,Aras River
68,KURA,river,Araz
29,KURA,river,Araz / ارس
14,KURA,river,Arğalı
7,KURA,river,Arkhasheni
4,KURA,river,Arpaçay
3,KURA,river,Babağançay
1,KURA,river,Badaçay
5,KURA,river,Badaraçay
8,KURA,river,Bağırsak Deresi
5,KURA,river,Balakən çay
4,KURA,river,Balka-Kamenitskaya
1,KURA,river,Ballıca
10,KURA,river,Bazarçay
1,KURA,river,Bəhməzçay
3,KURA,river,Bəsitçay
4,KURA,river,Border - Iğdır (Turkey) - West Azarbaijan (Iran)
2,KURA,river,Bumçay
5,KURA,river,Büyük Çayı
2,KURA,river,Çərəkən
3,KURA,river,Cəyirçay
2,KURA,river,Chvarebis Tskali
3,KURA,river,Cotsuyu Çayı
2,KURA,river,Darçay
1,KURA,river,Değirmen Deresi
10,KURA,river,Əlicançay
7,KURA,river,Əlincəçay
28,KURA,river,Əyriçay
2,KURA,river,Gargarchay
2,KURA,river,Gədəbəyçay
11,KURA,river,Gəncəçay
8,KURA,river,Gilançay
12,KURA,river,Girdimançay
14,KURA,river,Göyçay
5,KURA,river,Hasankale Çayı
6,KURA,river,Həkəri
2,KURA,river,Incə çayı
5,KURA,river,Kabalis-Toti
5,KURA,river,Karaçayır Deresi
6,KURA,river,Karahan Çayı
1,KURA,river,Karasu Çayı
3,KURA,river,Karkar
36,KURA,river,Kars Çayı
2,KURA,river,Katexçay
3,KURA,river,Katexçay / კატეხისწყალი
1,KURA,river,Khachenaget
2,KURA,river,Khev-Grdzeli
2,KURA,river,Khevshis khevi Riv.
3,KURA,river,Kiriaksu
1,KURA,river,Kişçay
1,KURA,river,Kldeisistskali
4,KURA,river,Kochki
3,KURA,river,Kodalistskali
1,KURA,river,Kolatağ
4,KURA,river,Krmızı Dere
174,KURA,river,Kür
2,KURA,river,Kür Çayı
1,KURA,river,Kura
43,KURA,river,Kura Nehri
8,KURA,river,Kura Nehri - მტკვარი
21,KURA,river,Kürəkçay
3,KURA,river,Kürmükçay
4,KURA,river,Kusno
4,KURA,river,Laqodexisskali
1,KURA,river,Lev
4,KURA,river,Məzimçay
12,KURA,river,Məzimçay / მაწიმისწყალი
6,KURA,river,Nadus Suyu
8,KURA,river,Naxçıvan çayı
6,KURA,river,Naxçıvançay
1,KURA,river,Ölçeksuyu Çayı
1,KURA,river,Ordubadçay
2,KURA,river,Oxçuçay
1,KURA,river,Parakəndsu
5,KURA,river,Posof Çayı
8,KURA,river,Posof Çayı - ფოცხოვისწყალი
32,KURA,river,Qabırlı
29,KURA,river,Qabırlı çayı
5,KURA,river,Qanıx
3,KURA,river,Qaraçay
7,KURA,river,Qaradağlı
1,KURA,river,Qaraqaya
1,KURA,river,Qarqar
5,KURA,river,Qarqarçay
2,KURA,river,Qoşqarçay
4,KURA,river,Quruçay
5,KURA,river,Sagami
17,KURA,river,Şəmkirçay
4,KURA,river,Shavtskarostskali
2,KURA,river,Shorokhevi
6,KURA,river,Shuakhrami
1,KURA,river,Şinçay
2,KURA,river,Şromisxevi / შრომისხევი
1,KURA,river,Telek Çayı
3,KURA,river,Tərtər
29,KURA,river,Tərtər çayı
4,KURA,river,Tikanli Cay
6,KURA,river,Todzikhi
6,KURA,river,Tovuzçay
2,KURA,river,Tsverukhnisghele
5,KURA,river,Turağayçay
11,KURA,river,Türyançay
7,KURA,river,Tutqun
13,KURA,river,Xaçınçay
2,KURA,river,Xəlfəliçay
2,KURA,river,Zeteva
8,KURA,river,Zəyəmçay
4,KURA,river,Zivin Çayı
1,KURA,river,Ziyaret Deresi
1,KURA,river,Алеура
5,KURA,river,Астæуккаг Проне
3,KURA,river,Гудисы дон
2,KURA,river,Дзомагъдон
1,KURA,river,Калачай
2,KURA,river,Келалчай
12,KURA,river,Лехура
9,KURA,river,Медзыда - Меджуда
2,KURA,river,Ныгуылæн Проне
13,KURA,river,Пацъа
3,KURA,river,Скæсæн Проне
28,KURA,river,Стыр Леуахи
4,KURA,river,Стыр Леуахи - Большая Лиахви
1,KURA,river,Тъилиана
31,KURA,river,Чысандон
10,KURA,river,Чысыл Леуахи
8,KURA,river,Ազատ
9,KURA,river,Ախուրյան
29,KURA,river,Ախուրյան / Arpaçay
28,KURA,river,Աղստև
1,KURA,river,Աճանան
2,KURA,river,Արաքս / ارس
12,KURA,river,Արփա
6,KURA,river,Գեղի
15,KURA,river,Գետիկ
1,KURA,river,Գոգարան
1,KURA,river,Գոշ
12,KURA,river,Դեբեդ
2,KURA,river,Խաչարձան
2,KURA,river,Խնձորուտ
4,KURA,river,Ծավ
4,KURA,river,Կողբ
1,KURA,river,Հերհեր
20,KURA,river,Հրազդան
10,KURA,river,Մաստարա
3,KURA,river,Մասրիկ
1,KURA,river,Մարց
7,KURA,river,Մեղրի
1,KURA,river,Շենաթաղ
1,KURA,river,Շիկահող
2,KURA,river,Ողջի
6,KURA,river,Ոսկեպար
12,KURA,river,Որոտան
5,KURA,river,Չիչկան
8,KURA,river,Սևջուր
4,KURA,river,Վարագաջուր
1,KURA,river,Վարարակ
9,KURA,river,Վեդի
1,KURA,river,Տաշիր
3,KURA,river,Տավուշ
13,KURA,river,Փամբակ
1,KURA,river,Փշոնք
1,KURA,river,Քաշունի
14,KURA,river,აბასთუმანი
3,KURA,river,ავანისხევი
3,KURA,river,ათრევი
102,KURA,river,ალაზანი
154,KURA,river,ალაზანი - Qanıx
30,KURA,river,ალგეთი
38,KURA,river,არაგვი
1,KURA,river,არეში
2,KURA,river,არყალა
2,KURA,river,აფენი
4,KURA,river,აღმოსავლეთის ფრონე
7,KURA,river,აძეძი
8,KURA,river,ბარალეთისწყალი
1,KURA,river,ბეიუკჩაი
2,KURA,river,ბზის წყალი
1,KURA,river,ბუღდაშენი
4,KURA,river,ბუღდაშენი - Бугдашенчай
5,KURA,river,გიშისწყალი
1,KURA,river,გლდანის ხევი
2,KURA,river,გუდამაყრის არაგვი
2,KURA,river,გუმბათი
20,KURA,river,გუჯარეთისწყალი
6,KURA,river,დასავლეთის ფრონე
6,KURA,river,დებედა
15,KURA,river,დებედა - Դեբեդ
1,KURA,river,დურუჯი (Duruji)
1,KURA,river,ვანთის ხევი (Vantis Khevi)
3,KURA,river,ვერა
3,KURA,river,ვერე
2,KURA,river,თეზამი
14,KURA,river,თეთრი არაგვი
23,KURA,river,თეძამი
2,KURA,river,თვალთ-ხევი (Tvalt-Khevi)
1,KURA,river,თორთლა
2,KURA,river,თოშა
6,KURA,river,თურდო
3,KURA,river,თხინალა
16,KURA,river,ილტო
4,KURA,river,ინწობა
104,KURA,river,იორი
1,KURA,river,კაბალი
3,KURA,river,კაბალი (Kabali)
3,KURA,river,კისისხევი
4,KURA,river,ლაკბე
6,KURA,river,ლეხურა
8,KURA,river,ლიახვი
6,KURA,river,ლოპოტა
4,KURA,river,ლოჭინი
24,KURA,river,მაშავერა
2,KURA,river,მდ.ბაისუბანი
2,KURA,river,მდინარე თისელის ღელე
2,KURA,river,მდინარე ჯანგირსუ
3,KURA,river,მეჯუდა
8,KURA,river,მლაშეწყალი
178,KURA,river,მტკვარი
6,KURA,river,მურჯახეთისწყალი
1,KURA,river,ნარეკვავი
5,KURA,river,ნეძვისხევი
1,KURA,river,ოზნი
6,KURA,river,ორვილი
2,KURA,river,ოშორა
4,KURA,river,პატარა ლიახვი
5,KURA,river,სამყურა
9,KURA,river,სტორი
5,KURA,river,სურამულა
12,KURA,river,ტანა
3,KURA,river,ტყემლოვნისწყალი
14,KURA,river,ურაველი
39,KURA,river,ფარავანი
24,KURA,river,ფოცხოვისწყალი
1,KURA,river,ფრონე
27,KURA,river,ფშავის არაგვი
8,KURA,river,ფცა
27,KURA,river,ქვაბლიანი
8,KURA,river,ქვაბლიანი (Kvabliani)
7,KURA,river,ქსანი
17,KURA,river,ქცია
3,KURA,river,შავი არაგვი
4,KURA,river,შრომის ხევი
1,KURA,river,შუა ფრონე
7,KURA,river,შულავერი
10,KURA,river,ჩაილური
1,KURA,river,ჩალაუბნის ხევი (Chalaubnis Khevi)
4,KURA,river,ჩელთი
2,KURA,river,ჩილი-ჩილი
2,KURA,river,ჩიხორიში
2,KURA,river,ჩუმათელეთი
2,KURA,river,ძამა
5,KURA,river,ძინძე
5,KURA,river,წირდალი
1,KURA,river,ჭარებულა
8,KURA,river,ჭერემის ხევი
2,KURA,river,ჭივჭავი
3,KURA,river,ჭოჭიანის
49,KURA,river,ხრამი
6,KURA,river,ხრამი (Khrami)
89,KURA,river,آراز - ارس
32,KURA,river,آراز چایی
9,KURA,river,ارگینه چای
1,KURA,river,بالخلی چای
3,KURA,river,بالیقلو چای
69,KURA,river,قره سو
2,KURA,river,گوی چای
1,KURA,river,محمدرضالو آرخی
833,KURA,stream, 
2,KURA,stream,Abis-Khevi
3,KURA,stream,Acıçay Deresi
1,KURA,stream,Ağqayaçay
2,KURA,stream,Anis-Khevi
3,KURA,stream,Arkhasheniskhevi
1,KURA,stream,Ayrımçay
2,KURA,stream,Babkhis-Khevi
14,KURA,stream,Balıgölü Deresi
1,KURA,stream,Başgedik Deresi
2,KURA,stream,Blashoviskhevi
2,KURA,stream,Bogachars-Khevi
2,KURA,stream,Bretula
1,KURA,stream,Bulanıqsu
5,KURA,stream,Çaybağı Deresi
1,KURA,stream,Chachiantkhevi
1,KURA,stream,Chanchreba
1,KURA,stream,Chontis-Khevi
1,KURA,stream,Çukuryayla Deresi
1,KURA,stream,Dalbaşı Deresi
4,KURA,stream,Derindere Çayı
1,KURA,stream,Eskikarakurt Deresi
1,KURA,stream,Əyriçay
2,KURA,stream,Fandaxlinka
2,KURA,stream,Firintaş
2,KURA,stream,Getistskali
2,KURA,stream,Havzagöl Deresi
1,KURA,stream,Iormughanlostskaro
3,KURA,stream,Kalaycı Çayı
2,KURA,stream,Karakavak Deresi
2,KURA,stream,Karanikhdere
1,KURA,stream,Kavakhevi
3,KURA,stream,Kelakhchai
2,KURA,stream,Khurvaula
2,KURA,stream,Kilsəsuyu
2,KURA,stream,Kimlik Çayı
1,KURA,stream,Kodalistskali
1,KURA,stream,Kolatağ
2,KURA,stream,Koroliskhevi
2,KURA,stream,Kötek Çayı
4,KURA,stream,Kurianchai
1,KURA,stream,Kurtdərəsi
1,KURA,stream,Lazviantkhevi
1,KURA,stream,Maquçay
2,KURA,stream,Mecitka
2,KURA,stream,Mghvrietskali
2,KURA,stream,Mgiraliskhevi
1,KURA,stream,Möküz Deresi
1,KURA,stream,Mollalisuyu
2,KURA,stream,Müceldi Çayı
1,KURA,stream,Mumla
3,KURA,stream,Naxçıvançay
2,KURA,stream,Paghaghbyur
4,KURA,stream,Pıhlıçet Deresi
1,KURA,stream,Prone
1,KURA,stream,Qaramozliçay
2,KURA,stream,Qeyardərəsiçay
1,KURA,stream,Şahan Deresi
11,KURA,stream,Sarısu
2,KURA,stream,Sarpdere
2,KURA,stream,Shirikhevi
2,KURA,stream,Sırakayalar Deresi
1,KURA,stream,Tanışman
1,KURA,stream,Teliankhevi
1,KURA,stream,Tərtər
1,KURA,stream,Tərtər çayı
3,KURA,stream,Velibaba
1,KURA,stream,Xatindərə
1,KURA,stream,Zarıslıçay
4,KURA,stream,Zozan Deresi
2,KURA,stream,Акчай
2,KURA,stream,Буланыхсу
2,KURA,stream,Дескохирдон
1,KURA,stream,Джамазаор
14,KURA,stream,Ерманы дон
1,KURA,stream,Закка
7,KURA,stream,Каласанидон
1,KURA,stream,Магарачай
1,KURA,stream,Мтнадюр
3,KURA,stream,Сомихдон
2,KURA,stream,Стыр Леуахи
2,KURA,stream,Сыбайы дон
3,KURA,stream,Тилиана
2,KURA,stream,Тлийы дон
2,KURA,stream,Чалагинчай
1,KURA,stream,Чампадере
3,KURA,stream,Челиаты дон
4,KURA,stream,Чельти
1,KURA,stream,Արփա
1,KURA,stream,Բերդաջուր
1,KURA,stream,Գայլաղբյուր
1,KURA,stream,Գեղի
1,KURA,stream,Գետիկ
1,KURA,stream,Խաչարձան
1,KURA,stream,Կայենաջուր
1,KURA,stream,Կապույտք
1,KURA,stream,Հախում
1,KURA,stream,Շամբ
1,KURA,stream,Ուրթիջուր
1,KURA,stream,Վանատեղիջուր
2,KURA,stream,აბული
3,KURA,stream,აბუხალოსღელე
2,KURA,stream,აგბურუნი
2,KURA,stream,აზმანა
1,KURA,stream,ალიხევი
1,KURA,stream,ასურეთის ხევი
1,KURA,stream,ახალჯურისხევი
2,KURA,stream,ახატნის-ხევი
1,KURA,stream,ახკერპის წყალი
